x,y,combined_info
3017.0,4513.0,Enterocyte_Cell Type
6649.0,5130.0,Enterocyte_Cell Type
5600.0,1413.0,Enterocyte_Cell Type
7919.0,6238.0,Enterocyte_Cell Type
7799.0,5544.0,Enterocyte_Cell Type
8532.0,7915.0,Enterocyte_Cell Type
7020.0,4132.0,Enterocyte_Cell Type
5741.0,2636.0,Enterocyte_Cell Type
5173.0,5697.0,Enterocyte_Cell Type
6011.0,2549.0,Enterocyte_Cell Type
7025.0,6713.0,Enterocyte_Cell Type
864.0,9015.0,Enterocyte_Cell Type
7664.0,5044.0,Enterocyte_Cell Type
6838.0,2633.0,Enterocyte_Cell Type
7761.0,7164.0,Enterocyte_Cell Type
8388.0,7365.0,Enterocyte_Cell Type
6947.0,6421.0,Enterocyte_Cell Type
5229.0,727.0,Enterocyte_Cell Type
6577.0,4874.0,Enterocyte_Cell Type
7113.0,1758.0,Enterocyte_Cell Type
7119.0,5879.0,Enterocyte_Cell Type
7499.0,6514.0,Enterocyte_Cell Type
6939.0,7627.0,Enterocyte_Cell Type
5920.0,2682.0,Enterocyte_Cell Type
8187.0,4604.0,Enterocyte_Cell Type
8461.0,9000.0,Enterocyte_Cell Type
7593.0,5779.0,Enterocyte_Cell Type
8071.0,3537.0,Enterocyte_Cell Type
8148.0,6301.0,Enterocyte_Cell Type
5590.0,2875.0,Enterocyte_Cell Type
7579.0,5789.0,Enterocyte_Cell Type
8357.0,7249.0,Enterocyte_Cell Type
5495.0,2443.0,Enterocyte_Cell Type
6687.0,3618.0,Enterocyte_Cell Type
7553.0,4332.0,Enterocyte_Cell Type
6939.0,1939.0,Enterocyte_Cell Type
7102.0,3704.0,Enterocyte_Cell Type
7589.0,7539.0,Enterocyte_Cell Type
8048.0,7114.0,Enterocyte_Cell Type
7329.0,7125.0,Enterocyte_Cell Type
7604.0,4339.0,Enterocyte_Cell Type
6906.0,4315.0,Enterocyte_Cell Type
7797.0,4301.0,Enterocyte_Cell Type
6208.0,3965.0,Enterocyte_Cell Type
7516.0,7052.0,Enterocyte_Cell Type
1717.0,8842.0,Enterocyte_Cell Type
7049.0,4885.0,Enterocyte_Cell Type
5908.0,1638.0,Enterocyte_Cell Type
5832.0,3020.0,Enterocyte_Cell Type
7653.0,8748.0,Enterocyte_Cell Type
8050.0,4045.0,Enterocyte_Cell Type
6008.0,2102.0,Enterocyte_Cell Type
7879.0,4067.0,Enterocyte_Cell Type
7080.0,3081.0,Enterocyte_Cell Type
7394.0,5643.0,Enterocyte_Cell Type
6940.0,7590.0,Enterocyte_Cell Type
8078.0,8642.0,Enterocyte_Cell Type
7818.0,3470.0,Enterocyte_Cell Type
7082.0,4120.0,Enterocyte_Cell Type
6715.0,4922.0,Enterocyte_Cell Type
7023.0,3485.0,Enterocyte_Cell Type
8127.0,8435.0,Enterocyte_Cell Type
6233.0,1445.0,Enterocyte_Cell Type
7172.0,6584.0,Enterocyte_Cell Type
7784.0,4339.0,Enterocyte_Cell Type
7948.0,8614.0,Enterocyte_Cell Type
7174.0,3850.0,Enterocyte_Cell Type
8605.0,8497.0,Enterocyte_Cell Type
7037.0,5537.0,Enterocyte_Cell Type
5714.0,2418.0,Enterocyte_Cell Type
7561.0,4454.0,Enterocyte_Cell Type
7011.0,4431.0,Enterocyte_Cell Type
5168.0,1586.0,Enterocyte_Cell Type
5028.0,828.0,Enterocyte_Cell Type
8290.0,4912.0,Enterocyte_Cell Type
7455.0,6935.0,Enterocyte_Cell Type
7388.0,7102.0,Enterocyte_Cell Type
6407.0,1555.0,Enterocyte_Cell Type
6725.0,2769.0,Enterocyte_Cell Type
6064.0,2996.0,Enterocyte_Cell Type
4316.0,37.0,Enterocyte_Cell Type
6371.0,2922.0,Enterocyte_Cell Type
7096.0,4428.0,Enterocyte_Cell Type
8389.0,5648.0,Enterocyte_Cell Type
7876.0,7789.0,Enterocyte_Cell Type
7283.0,6555.0,Enterocyte_Cell Type
7577.0,2623.0,Enterocyte_Cell Type
7373.0,5634.0,Enterocyte_Cell Type
6013.0,3719.0,Enterocyte_Cell Type
7093.0,4388.0,Enterocyte_Cell Type
7375.0,2808.0,Enterocyte_Cell Type
7544.0,4490.0,Enterocyte_Cell Type
6205.0,4001.0,Enterocyte_Cell Type
6924.0,6023.0,Enterocyte_Cell Type
8340.0,8580.0,Enterocyte_Cell Type
6000.0,2173.0,Enterocyte_Cell Type
6806.0,4444.0,Enterocyte_Cell Type
6774.0,4648.0,Enterocyte_Cell Type
6561.0,1929.0,Enterocyte_Cell Type
7120.0,6657.0,Enterocyte_Cell Type
5699.0,461.0,Enterocyte_Cell Type
8451.0,7529.0,Enterocyte_Cell Type
7034.0,4107.0,Enterocyte_Cell Type
7391.0,3527.0,Enterocyte_Cell Type
5434.0,2108.0,Enterocyte_Cell Type
1949.0,7166.0,Enterocyte_Cell Type
66.0,3102.0,Enterocyte_Cell Type
5593.0,540.0,Enterocyte_Cell Type
5906.0,3571.0,Enterocyte_Cell Type
8032.0,3519.0,Enterocyte_Cell Type
5894.0,3232.0,Enterocyte_Cell Type
8107.0,8614.0,Enterocyte_Cell Type
5579.0,1974.0,Enterocyte_Cell Type
7309.0,7008.0,Enterocyte_Cell Type
6999.0,4804.0,Enterocyte_Cell Type
7553.0,6036.0,Enterocyte_Cell Type
1836.0,7185.0,Enterocyte_Cell Type
8009.0,8149.0,Enterocyte_Cell Type
7539.0,4930.0,Enterocyte_Cell Type
7255.0,5294.0,Enterocyte_Cell Type
7535.0,7357.0,Enterocyte_Cell Type
8348.0,8713.0,Enterocyte_Cell Type
7619.0,6721.0,Enterocyte_Cell Type
5893.0,2160.0,Enterocyte_Cell Type
5577.0,2916.0,Enterocyte_Cell Type
7099.0,4636.0,Enterocyte_Cell Type
6696.0,1734.0,Enterocyte_Cell Type
7271.0,5284.0,Enterocyte_Cell Type
7037.0,4136.0,Enterocyte_Cell Type
8195.0,8342.0,Enterocyte_Cell Type
7246.0,6496.0,Enterocyte_Cell Type
6950.0,2697.0,Enterocyte_Cell Type
7439.0,5922.0,Enterocyte_Cell Type
6109.0,2847.0,Enterocyte_Cell Type
7766.0,8628.0,Enterocyte_Cell Type
5191.0,956.0,Enterocyte_Cell Type
8212.0,7414.0,Enterocyte_Cell Type
1606.0,2350.0,Enterocyte_Cell Type
7595.0,3255.0,Enterocyte_Cell Type
7481.0,4424.0,Enterocyte_Cell Type
7882.0,5443.0,Enterocyte_Cell Type
7650.0,7331.0,Enterocyte_Cell Type
8329.0,8072.0,Enterocyte_Cell Type
7441.0,6523.0,Enterocyte_Cell Type
6879.0,2854.0,Enterocyte_Cell Type
6185.0,314.0,Enterocyte_Cell Type
8152.0,8417.0,Enterocyte_Cell Type
8757.0,7100.0,Enterocyte_Cell Type
7856.0,5251.0,Enterocyte_Cell Type
6805.0,2744.0,Enterocyte_Cell Type
8374.0,8034.0,Enterocyte_Cell Type
7997.0,4023.0,Enterocyte_Cell Type
7961.0,6899.0,Enterocyte_Cell Type
6297.0,867.0,Enterocyte_Cell Type
6866.0,4196.0,Enterocyte_Cell Type
7805.0,8698.0,Enterocyte_Cell Type
6568.0,4813.0,Enterocyte_Cell Type
8905.0,8532.0,Enterocyte_Cell Type
6059.0,741.0,Enterocyte_Cell Type
6230.0,1709.0,Enterocyte_Cell Type
8539.0,8928.0,Enterocyte_Cell Type
7757.0,5055.0,Enterocyte_Cell Type
7741.0,3741.0,Enterocyte_Cell Type
7772.0,4321.0,Enterocyte_Cell Type
6872.0,4797.0,Enterocyte_Cell Type
7866.0,7915.0,Enterocyte_Cell Type
7409.0,3618.0,Enterocyte_Cell Type
7236.0,6175.0,Enterocyte_Cell Type
7315.0,6130.0,Enterocyte_Cell Type
6401.0,825.0,Enterocyte_Cell Type
7316.0,3610.0,Enterocyte_Cell Type
2084.0,8289.0,Enterocyte_Cell Type
6479.0,393.0,Enterocyte_Cell Type
5997.0,2074.0,Enterocyte_Cell Type
8446.0,6782.0,Enterocyte_Cell Type
7632.0,3566.0,Enterocyte_Cell Type
6533.0,2036.0,Enterocyte_Cell Type
7688.0,194.0,Enterocyte_Cell Type
5913.0,149.0,Enterocyte_Cell Type
5085.0,641.0,Enterocyte_Cell Type
8292.0,4948.0,Enterocyte_Cell Type
8063.0,8376.0,Enterocyte_Cell Type
7007.0,5744.0,Enterocyte_Cell Type
6878.0,4700.0,Enterocyte_Cell Type
8275.0,7507.0,Enterocyte_Cell Type
8315.0,5681.0,Enterocyte_Cell Type
7260.0,3970.0,Enterocyte_Cell Type
7974.0,8330.0,Enterocyte_Cell Type
5748.0,762.0,Enterocyte_Cell Type
6509.0,3343.0,Enterocyte_Cell Type
8604.0,6681.0,Enterocyte_Cell Type
258.0,2784.0,Enterocyte_Cell Type
6968.0,1959.0,Enterocyte_Cell Type
7853.0,6008.0,Enterocyte_Cell Type
7355.0,6661.0,Enterocyte_Cell Type
8766.0,7083.0,Enterocyte_Cell Type
7763.0,7805.0,Enterocyte_Cell Type
7014.0,3857.0,Enterocyte_Cell Type
6779.0,3889.0,Enterocyte_Cell Type
7633.0,6661.0,Enterocyte_Cell Type
7325.0,2052.0,Enterocyte_Cell Type
8085.0,7853.0,Enterocyte_Cell Type
8005.0,3418.0,Enterocyte_Cell Type
7617.0,3677.0,Enterocyte_Cell Type
7283.0,6530.0,Enterocyte_Cell Type
6638.0,3079.0,Enterocyte_Cell Type
6117.0,1284.0,Enterocyte_Cell Type
5970.0,2429.0,Enterocyte_Cell Type
6391.0,2169.0,Enterocyte_Cell Type
7837.0,4187.0,Enterocyte_Cell Type
7325.0,4408.0,Enterocyte_Cell Type
7121.0,6730.0,Enterocyte_Cell Type
8397.0,7385.0,Enterocyte_Cell Type
6891.0,6437.0,Enterocyte_Cell Type
7161.0,6638.0,Enterocyte_Cell Type
6849.0,6089.0,Enterocyte_Cell Type
6771.0,5535.0,Enterocyte_Cell Type
8461.0,5764.0,Enterocyte_Cell Type
7471.0,4101.0,Enterocyte_Cell Type
7728.0,7278.0,Enterocyte_Cell Type
5525.0,2859.0,Enterocyte_Cell Type
6803.0,4975.0,Enterocyte_Cell Type
6491.0,4428.0,Enterocyte_Cell Type
8475.0,6102.0,Enterocyte_Cell Type
5229.0,495.0,Enterocyte_Cell Type
8280.0,7208.0,Enterocyte_Cell Type
7573.0,5724.0,Enterocyte_Cell Type
6953.0,2233.0,Enterocyte_Cell Type
6404.0,2111.0,Enterocyte_Cell Type
7728.0,6935.0,Enterocyte_Cell Type
6739.0,3092.0,Enterocyte_Cell Type
6646.0,3091.0,Enterocyte_Cell Type
6137.0,2186.0,Enterocyte_Cell Type
6437.0,2024.0,Enterocyte_Cell Type
7519.0,2198.0,Enterocyte_Cell Type
6027.0,3730.0,Enterocyte_Cell Type
6369.0,3601.0,Enterocyte_Cell Type
6144.0,721.0,Enterocyte_Cell Type
7997.0,4609.0,Enterocyte_Cell Type
4323.0,19.0,Enterocyte_Cell Type
8279.0,5161.0,Enterocyte_Cell Type
5945.0,340.0,Enterocyte_Cell Type
5465.0,1647.0,Enterocyte_Cell Type
5558.0,3574.0,Enterocyte_Cell Type
5916.0,2099.0,Enterocyte_Cell Type
260.0,1294.0,Enterocyte_Cell Type
8043.0,7451.0,Enterocyte_Cell Type
8404.0,5178.0,Enterocyte_Cell Type
8388.0,6101.0,Enterocyte_Cell Type
7125.0,4171.0,Enterocyte_Cell Type
7701.0,8333.0,Enterocyte_Cell Type
7049.0,2338.0,Enterocyte_Cell Type
6387.0,358.0,Enterocyte_Cell Type
8058.0,6284.0,Enterocyte_Cell Type
6629.0,4331.0,Enterocyte_Cell Type
8483.0,6663.0,Enterocyte_Cell Type
8423.0,8420.0,Enterocyte_Cell Type
7499.0,7887.0,Enterocyte_Cell Type
7662.0,6061.0,Enterocyte_Cell Type
8097.0,5826.0,Enterocyte_Cell Type
8164.0,5239.0,Enterocyte_Cell Type
7620.0,3578.0,Enterocyte_Cell Type
6713.0,1449.0,Enterocyte_Cell Type
6854.0,4408.0,Enterocyte_Cell Type
6963.0,5576.0,Enterocyte_Cell Type
8434.0,6071.0,Enterocyte_Cell Type
6327.0,1740.0,Enterocyte_Cell Type
6188.0,3669.0,Enterocyte_Cell Type
5663.0,2423.0,Enterocyte_Cell Type
5553.0,10.0,Enterocyte_Cell Type
5830.0,144.0,Enterocyte_Cell Type
7690.0,6016.0,Enterocyte_Cell Type
6453.0,2010.0,Enterocyte_Cell Type
7173.0,3053.0,Enterocyte_Cell Type
7530.0,4865.0,Enterocyte_Cell Type
5899.0,2123.0,Enterocyte_Cell Type
8209.0,7529.0,Enterocyte_Cell Type
7064.0,6340.0,Enterocyte_Cell Type
5237.0,485.0,Enterocyte_Cell Type
6144.0,1731.0,Enterocyte_Cell Type
8054.0,3583.0,Enterocyte_Cell Type
7559.0,7334.0,Enterocyte_Cell Type
5346.0,2640.0,Enterocyte_Cell Type
6176.0,332.0,Enterocyte_Cell Type
7826.0,3382.0,Enterocyte_Cell Type
8095.0,5224.0,Enterocyte_Cell Type
7440.0,5641.0,Enterocyte_Cell Type
7847.0,5716.0,Enterocyte_Cell Type
5767.0,3979.0,Enterocyte_Cell Type
7860.0,8541.0,Enterocyte_Cell Type
8186.0,4711.0,Enterocyte_Cell Type
8216.0,5034.0,Enterocyte_Cell Type
6887.0,5988.0,Enterocyte_Cell Type
8076.0,5822.0,Enterocyte_Cell Type
8109.0,4939.0,Enterocyte_Cell Type
8480.0,8405.0,Enterocyte_Cell Type
5856.0,599.0,Enterocyte_Cell Type
6331.0,1117.0,Enterocyte_Cell Type
8319.0,8051.0,Enterocyte_Cell Type
6504.0,3139.0,Enterocyte_Cell Type
6525.0,999.0,Enterocyte_Cell Type
8467.0,8334.0,Enterocyte_Cell Type
7443.0,4751.0,Enterocyte_Cell Type
7986.0,5702.0,Enterocyte_Cell Type
8231.0,4844.0,Enterocyte_Cell Type
8167.0,4695.0,Enterocyte_Cell Type
7102.0,4148.0,Enterocyte_Cell Type
8460.0,6813.0,Enterocyte_Cell Type
6112.0,1871.0,Enterocyte_Cell Type
7032.0,3532.0,Enterocyte_Cell Type
6022.0,2163.0,Enterocyte_Cell Type
7745.0,3758.0,Enterocyte_Cell Type
7267.0,7145.0,Enterocyte_Cell Type
8174.0,8421.0,Enterocyte_Cell Type
8197.0,7672.0,Enterocyte_Cell Type
7571.0,8771.0,Enterocyte_Cell Type
8040.0,6466.0,Enterocyte_Cell Type
7701.0,6057.0,Enterocyte_Cell Type
8079.0,7132.0,Enterocyte_Cell Type
8171.0,4605.0,Enterocyte_Cell Type
7739.0,4133.0,Enterocyte_Cell Type
7500.0,4428.0,Enterocyte_Cell Type
8712.0,7545.0,Enterocyte_Cell Type
8613.0,8038.0,Enterocyte_Cell Type
6161.0,980.0,Enterocyte_Cell Type
6121.0,3417.0,Enterocyte_Cell Type
7810.0,4245.0,Enterocyte_Cell Type
6813.0,614.0,Enterocyte_Cell Type
6351.0,250.0,Enterocyte_Cell Type
8563.0,8825.0,Enterocyte_Cell Type
8827.0,7265.0,Enterocyte_Cell Type
6916.0,1720.0,Enterocyte_Cell Type
7259.0,4082.0,Enterocyte_Cell Type
721.0,2450.0,Enterocyte_Cell Type
5773.0,3635.0,Enterocyte_Cell Type
5294.0,1443.0,Enterocyte_Cell Type
7082.0,6895.0,Enterocyte_Cell Type
5709.0,4144.0,Paneth_Cell Type
8238.0,1256.0,Enterocyte_Cell Type
4363.0,5009.0,MUC1+ Enterocyte_Cell Type
4582.0,198.0,Paneth_Cell Type
7201.0,7202.0,Enterocyte_Cell Type
8003.0,6718.0,Enterocyte_Cell Type
1074.0,8887.0,Enterocyte_Cell Type
6222.0,4419.0,Enterocyte_Cell Type
5914.0,4608.0,Paneth_Cell Type
1686.0,1955.0,Enterocyte_Cell Type
7243.0,8432.0,Enterocyte_Cell Type
6179.0,4808.0,Enterocyte_Cell Type
6644.0,5027.0,Enterocyte_Cell Type
5893.0,2631.0,Enterocyte_Cell Type
6299.0,5150.0,Paneth_Cell Type
6002.0,322.0,Enterocyte_Cell Type
8406.0,5874.0,Enterocyte_Cell Type
7252.0,5482.0,Enterocyte_Cell Type
5994.0,4187.0,Enterocyte_Cell Type
7835.0,8721.0,Enterocyte_Cell Type
5663.0,3716.0,Paneth_Cell Type
7283.0,8857.0,Enterocyte_Cell Type
5068.0,1919.0,Enterocyte_Cell Type
7130.0,9025.0,Paneth_Cell Type
8356.0,8675.0,Enterocyte_Cell Type
5080.0,2219.0,Enterocyte_Cell Type
6240.0,4434.0,Enterocyte_Cell Type
8524.0,7038.0,Enterocyte_Cell Type
5916.0,4461.0,Enterocyte_Cell Type
6339.0,2110.0,Enterocyte_Cell Type
5526.0,1958.0,Enterocyte_Cell Type
6558.0,3899.0,Enterocyte_Cell Type
4742.0,1006.0,Enterocyte_Cell Type
7789.0,3396.0,Enterocyte_Cell Type
5495.0,2289.0,Enterocyte_Cell Type
5053.0,1882.0,Enterocyte_Cell Type
5721.0,3707.0,Enterocyte_Cell Type
4986.0,2055.0,Enterocyte_Cell Type
6577.0,4662.0,Enterocyte_Cell Type
5019.0,1198.0,Enterocyte_Cell Type
6224.0,4731.0,Enterocyte_Cell Type
5204.0,2636.0,Paneth_Cell Type
7415.0,7494.0,Enterocyte_Cell Type
7231.0,7758.0,Enterocyte_Cell Type
8779.0,7584.0,Enterocyte_Cell Type
6722.0,5877.0,Enterocyte_Cell Type
6524.0,5549.0,MUC1+ Enterocyte_Cell Type
5215.0,159.0,Enterocyte_Cell Type
6389.0,4119.0,Enterocyte_Cell Type
7306.0,8874.0,Enterocyte_Cell Type
6950.0,4300.0,Enterocyte_Cell Type
8854.0,8675.0,Enterocyte_Cell Type
4697.0,71.0,Enterocyte_Cell Type
4812.0,623.0,Enterocyte_Cell Type
6020.0,4140.0,Enterocyte_Cell Type
3342.0,3595.0,Enterocyte_Cell Type
6431.0,4770.0,Enterocyte_Cell Type
6377.0,4683.0,MUC1+ Enterocyte_Cell Type
5827.0,4169.0,Enterocyte_Cell Type
4935.0,868.0,Enterocyte_Cell Type
4816.0,1545.0,Paneth_Cell Type
6716.0,5860.0,Enterocyte_Cell Type
5930.0,2665.0,Enterocyte_Cell Type
5347.0,3042.0,Paneth_Cell Type
5418.0,1703.0,Enterocyte_Cell Type
5997.0,291.0,Enterocyte_Cell Type
6256.0,5218.0,Paneth_Cell Type
5707.0,3722.0,Paneth_Cell Type
6001.0,68.0,Enterocyte_Cell Type
6588.0,3631.0,Enterocyte_Cell Type
7260.0,4247.0,Enterocyte_Cell Type
7643.0,3617.0,Enterocyte_Cell Type
6927.0,7387.0,Enterocyte_Cell Type
7044.0,5592.0,Enterocyte_Cell Type
6447.0,4854.0,Enterocyte_Cell Type
7042.0,4540.0,Enterocyte_Cell Type
5182.0,1117.0,Enterocyte_Cell Type
5586.0,486.0,Enterocyte_Cell Type
5446.0,2358.0,Enterocyte_Cell Type
6150.0,5035.0,Paneth_Cell Type
6933.0,6404.0,Enterocyte_Cell Type
7145.0,2675.0,Enterocyte_Cell Type
6641.0,5458.0,Enterocyte_Cell Type
5158.0,2345.0,Enterocyte_Cell Type
6681.0,5549.0,Enterocyte_Cell Type
5449.0,3334.0,Paneth_Cell Type
4535.0,426.0,Enterocyte_Cell Type
1019.0,456.0,MUC1+ Enterocyte_Cell Type
7244.0,7877.0,Enterocyte_Cell Type
7264.0,5493.0,Enterocyte_Cell Type
7092.0,8847.0,Enterocyte_Cell Type
5585.0,3557.0,Enterocyte_Cell Type
6497.0,5202.0,Enterocyte_Cell Type
6527.0,3381.0,Enterocyte_Cell Type
4901.0,1698.0,Enterocyte_Cell Type
6943.0,6262.0,Enterocyte_Cell Type
7015.0,6804.0,Enterocyte_Cell Type
6298.0,4790.0,Enterocyte_Cell Type
5310.0,2734.0,Enterocyte_Cell Type
5893.0,3952.0,Enterocyte_Cell Type
5706.0,3804.0,Paneth_Cell Type
6665.0,4577.0,MUC1+ Enterocyte_Cell Type
5844.0,1684.0,Enterocyte_Cell Type
6588.0,6468.0,Enterocyte_Cell Type
3790.0,3683.0,Enterocyte_Cell Type
6149.0,4417.0,Enterocyte_Cell Type
7816.0,8701.0,Enterocyte_Cell Type
5760.0,3651.0,Enterocyte_Cell Type
7283.0,5490.0,Enterocyte_Cell Type
8118.0,8414.0,Enterocyte_Cell Type
4799.0,1070.0,Enterocyte_Cell Type
6733.0,6686.0,Enterocyte_Cell Type
7481.0,8240.0,Enterocyte_Cell Type
4752.0,632.0,Enterocyte_Cell Type
6948.0,7738.0,Enterocyte_Cell Type
5093.0,2092.0,Enterocyte_Cell Type
5810.0,3098.0,Enterocyte_Cell Type
6215.0,4557.0,Enterocyte_Cell Type
7050.0,6348.0,Enterocyte_Cell Type
6941.0,3737.0,Enterocyte_Cell Type
5074.0,1975.0,Enterocyte_Cell Type
6352.0,5053.0,Paneth_Cell Type
6276.0,4454.0,Enterocyte_Cell Type
7647.0,6040.0,Enterocyte_Cell Type
7642.0,7899.0,Enterocyte_Cell Type
4858.0,1447.0,Paneth_Cell Type
4441.0,86.0,MUC1+ Enterocyte_Cell Type
4700.0,470.0,Enterocyte_Cell Type
6281.0,4958.0,Enterocyte_Cell Type
5198.0,2266.0,Enterocyte_Cell Type
7354.0,7405.0,Enterocyte_Cell Type
5774.0,4024.0,Enterocyte_Cell Type
4683.0,86.0,Enterocyte_Cell Type
6599.0,6428.0,Paneth_Cell Type
4915.0,637.0,Enterocyte_Cell Type
6529.0,5571.0,Enterocyte_Cell Type
5948.0,4357.0,Enterocyte_Cell Type
6523.0,1918.0,Enterocyte_Cell Type
4768.0,1010.0,Enterocyte_Cell Type
6259.0,4284.0,Enterocyte_Cell Type
6617.0,5870.0,Enterocyte_Cell Type
1325.0,1576.0,Enterocyte_Cell Type
6789.0,3572.0,Enterocyte_Cell Type
7019.0,7857.0,Enterocyte_Cell Type
4804.0,575.0,Enterocyte_Cell Type
5859.0,3625.0,Enterocyte_Cell Type
5520.0,1615.0,Enterocyte_Cell Type
7286.0,6509.0,Enterocyte_Cell Type
5534.0,3573.0,Enterocyte_Cell Type
6517.0,6264.0,Paneth_Cell Type
4739.0,906.0,Enterocyte_Cell Type
6520.0,1939.0,Enterocyte_Cell Type
3119.0,6047.0,Enterocyte_Cell Type
5535.0,316.0,Enterocyte_Cell Type
6633.0,6479.0,Paneth_Cell Type
4459.0,250.0,Paneth_Cell Type
6405.0,4703.0,Enterocyte_Cell Type
7893.0,3537.0,Enterocyte_Cell Type
5436.0,3070.0,Enterocyte_Cell Type
5529.0,3075.0,Enterocyte_Cell Type
6176.0,4570.0,Enterocyte_Cell Type
6809.0,7062.0,Paneth_Cell Type
6030.0,4689.0,Enterocyte_Cell Type
8430.0,8958.0,Enterocyte_Cell Type
5646.0,4027.0,Paneth_Cell Type
6263.0,4754.0,Enterocyte_Cell Type
6593.0,5931.0,Enterocyte_Cell Type
5976.0,4689.0,Enterocyte_Cell Type
6555.0,5848.0,Enterocyte_Cell Type
6515.0,1902.0,Enterocyte_Cell Type
7232.0,8949.0,Enterocyte_Cell Type
5154.0,2595.0,Paneth_Cell Type
5957.0,4012.0,Enterocyte_Cell Type
6315.0,5184.0,Paneth_Cell Type
7222.0,8953.0,Enterocyte_Cell Type
5749.0,4325.0,Enterocyte_Cell Type
6609.0,6132.0,Enterocyte_Cell Type
5726.0,3236.0,Enterocyte_Cell Type
6662.0,3895.0,Enterocyte_Cell Type
6774.0,6535.0,MUC1+ Enterocyte_Cell Type
4601.0,429.0,Enterocyte_Cell Type
5529.0,2805.0,Enterocyte_Cell Type
8399.0,8060.0,Enterocyte_Cell Type
4987.0,2074.0,Enterocyte_Cell Type
6081.0,4775.0,Paneth_Cell Type
6221.0,4710.0,Enterocyte_Cell Type
6645.0,5993.0,Enterocyte_Cell Type
5888.0,4593.0,Paneth_Cell Type
6660.0,5043.0,Enterocyte_Cell Type
5626.0,3418.0,Enterocyte_Cell Type
3014.0,1761.0,Enterocyte_Cell Type
4861.0,1376.0,Enterocyte_Cell Type
6666.0,6570.0,Paneth_Cell Type
6824.0,3054.0,Enterocyte_Cell Type
4627.0,411.0,Enterocyte_Cell Type
5495.0,2982.0,Enterocyte_Cell Type
6563.0,5977.0,Paneth_Cell Type
6939.0,5551.0,Enterocyte_Cell Type
6663.0,5643.0,Enterocyte_Cell Type
5340.0,3063.0,Paneth_Cell Type
6401.0,5614.0,Paneth_Cell Type
4807.0,1322.0,Enterocyte_Cell Type
8334.0,6732.0,Enterocyte_Cell Type
5298.0,2857.0,Enterocyte_Cell Type
6545.0,6250.0,Paneth_Cell Type
4739.0,674.0,Enterocyte_Cell Type
4993.0,1221.0,Enterocyte_Cell Type
5432.0,3353.0,Paneth_Cell Type
5799.0,3877.0,Enterocyte_Cell Type
5562.0,2272.0,Enterocyte_Cell Type
6134.0,5035.0,Paneth_Cell Type
5992.0,4705.0,Enterocyte_Cell Type
5188.0,1948.0,Enterocyte_Cell Type
6806.0,5449.0,Enterocyte_Cell Type
5080.0,2286.0,Paneth_Cell Type
4824.0,1159.0,Enterocyte_Cell Type
5396.0,1992.0,Enterocyte_Cell Type
5193.0,1695.0,Enterocyte_Cell Type
7202.0,7737.0,Enterocyte_Cell Type
4975.0,1015.0,Enterocyte_Cell Type
4961.0,1457.0,Enterocyte_Cell Type
6093.0,4756.0,Paneth_Cell Type
5760.0,3348.0,Enterocyte_Cell Type
5994.0,4632.0,Enterocyte_Cell Type
2234.0,2543.0,Enterocyte_Cell Type
5127.0,1928.0,Enterocyte_Cell Type
6751.0,6855.0,Paneth_Cell Type
6520.0,5979.0,Paneth_Cell Type
6830.0,6542.0,Enterocyte_Cell Type
8407.0,5146.0,Enterocyte_Cell Type
7179.0,7374.0,Enterocyte_Cell Type
7032.0,5601.0,Enterocyte_Cell Type
7858.0,3640.0,Enterocyte_Cell Type
7863.0,4053.0,Enterocyte_Cell Type
6241.0,1840.0,Enterocyte_Cell Type
7837.0,5303.0,Enterocyte_Cell Type
6944.0,7058.0,Enterocyte_Cell Type
5582.0,3419.0,Enterocyte_Cell Type
7384.0,8217.0,Enterocyte_Cell Type
5566.0,3490.0,Enterocyte_Cell Type
6646.0,6334.0,Paneth_Cell Type
4640.0,903.0,Paneth_Cell Type
7077.0,8253.0,Paneth_Cell Type
5384.0,3208.0,Enterocyte_Cell Type
6446.0,5258.0,Enterocyte_Cell Type
6254.0,4569.0,Enterocyte_Cell Type
6036.0,4719.0,Paneth_Cell Type
6892.0,6121.0,Enterocyte_Cell Type
6774.0,6257.0,Enterocyte_Cell Type
4841.0,1650.0,Enterocyte_Cell Type
5702.0,3868.0,Paneth_Cell Type
6519.0,4984.0,Enterocyte_Cell Type
5053.0,2157.0,Enterocyte_Cell Type
5606.0,3203.0,Enterocyte_Cell Type
4701.0,637.0,Enterocyte_Cell Type
6264.0,5177.0,Paneth_Cell Type
2735.0,4933.0,Enterocyte_Cell Type
6855.0,2264.0,Enterocyte_Cell Type
6529.0,5820.0,Paneth_Cell Type
6430.0,4784.0,MUC1+ Enterocyte_Cell Type
5717.0,3864.0,Enterocyte_Cell Type
8462.0,8360.0,Enterocyte_Cell Type
5745.0,3974.0,Enterocyte_Cell Type
6665.0,5197.0,Enterocyte_Cell Type
4547.0,387.0,Enterocyte_Cell Type
8125.0,9028.0,Enterocyte_Cell Type
5234.0,1166.0,Enterocyte_Cell Type
4780.0,601.0,Enterocyte_Cell Type
6228.0,4152.0,Enterocyte_Cell Type
5438.0,2904.0,Enterocyte_Cell Type
4691.0,1082.0,Enterocyte_Cell Type
5734.0,4369.0,Paneth_Cell Type
5490.0,2385.0,Enterocyte_Cell Type
5538.0,2716.0,Enterocyte_Cell Type
6295.0,4854.0,MUC1+ Enterocyte_Cell Type
