x,y,combined_info
5173.0,5697.0,Stroma_Community
6011.0,2549.0,CD8+ T Enriched IEL_Community
7025.0,6713.0,Plasma Cell Enriched_Community
864.0,9015.0,Smooth Muscle_Community
7664.0,5044.0,Mature Epithelial_Community
6838.0,2633.0,Mature Epithelial_Community
7761.0,7164.0,Mature Epithelial_Community
8388.0,7365.0,Mature Epithelial_Community
6947.0,6421.0,Plasma Cell Enriched_Community
5229.0,727.0,Plasma Cell Enriched_Community
6577.0,4874.0,Plasma Cell Enriched_Community
7113.0,1758.0,Mature Epithelial_Community
7119.0,5879.0,Mature Epithelial_Community
7499.0,6514.0,Plasma Cell Enriched_Community
6939.0,7627.0,Adaptive Immune Enriched_Community
5920.0,2682.0,Secretory Epithelial_Community
8187.0,4604.0,Mature Epithelial_Community
8461.0,9000.0,Mature Epithelial_Community
7593.0,5779.0,Mature Epithelial_Community
8071.0,3537.0,Mature Epithelial_Community
8148.0,6301.0,Mature Epithelial_Community
5590.0,2875.0,CD8+ T Enriched IEL_Community
7579.0,5789.0,Mature Epithelial_Community
8357.0,7249.0,Mature Epithelial_Community
5495.0,2443.0,Plasma Cell Enriched_Community
6687.0,3618.0,Innate Immune Enriched_Community
7553.0,4332.0,Mature Epithelial_Community
6939.0,1939.0,Mature Epithelial_Community
7102.0,3704.0,Mature Epithelial_Community
7589.0,7539.0,Plasma Cell Enriched_Community
8048.0,7114.0,Mature Epithelial_Community
7329.0,7125.0,Plasma Cell Enriched_Community
7604.0,4339.0,Mature Epithelial_Community
6906.0,4315.0,Mature Epithelial_Community
7797.0,4301.0,Mature Epithelial_Community
6208.0,3965.0,Secretory Epithelial_Community
7516.0,7052.0,Mature Epithelial_Community
1717.0,8842.0,Stroma_Community
7049.0,4885.0,Innate Immune Enriched_Community
5908.0,1638.0,Mature Epithelial_Community
5832.0,3020.0,Plasma Cell Enriched_Community
7653.0,8748.0,Mature Epithelial_Community
8050.0,4045.0,Mature Epithelial_Community
6008.0,2102.0,Mature Epithelial_Community
7879.0,4067.0,Mature Epithelial_Community
7080.0,3081.0,Mature Epithelial_Community
7394.0,5643.0,Mature Epithelial_Community
6940.0,7590.0,Adaptive Immune Enriched_Community
8078.0,8642.0,Mature Epithelial_Community
7818.0,3470.0,Mature Epithelial_Community
7082.0,4120.0,CD8+ T Enriched IEL_Community
6715.0,4922.0,Plasma Cell Enriched_Community
7023.0,3485.0,Mature Epithelial_Community
8127.0,8435.0,Mature Epithelial_Community
6233.0,1445.0,Mature Epithelial_Community
7172.0,6584.0,Plasma Cell Enriched_Community
7784.0,4339.0,Mature Epithelial_Community
7948.0,8614.0,Mature Epithelial_Community
7174.0,3850.0,Mature Epithelial_Community
8605.0,8497.0,Mature Epithelial_Community
7037.0,5537.0,CD8+ T Enriched IEL_Community
5714.0,2418.0,Plasma Cell Enriched_Community
7561.0,4454.0,Mature Epithelial_Community
7011.0,4431.0,Mature Epithelial_Community
5168.0,1586.0,Plasma Cell Enriched_Community
5028.0,828.0,Plasma Cell Enriched_Community
8290.0,4912.0,Mature Epithelial_Community
7455.0,6935.0,Mature Epithelial_Community
7388.0,7102.0,Plasma Cell Enriched_Community
6407.0,1555.0,Mature Epithelial_Community
6725.0,2769.0,Mature Epithelial_Community
6064.0,2996.0,CD8+ T Enriched IEL_Community
4316.0,37.0,Adaptive Immune Enriched_Community
6371.0,2922.0,CD8+ T Enriched IEL_Community
7096.0,4428.0,Mature Epithelial_Community
8389.0,5648.0,Mature Epithelial_Community
7876.0,7789.0,Mature Epithelial_Community
7283.0,6555.0,Mature Epithelial_Community
7577.0,2623.0,Mature Epithelial_Community
7373.0,5634.0,Mature Epithelial_Community
6013.0,3719.0,Plasma Cell Enriched_Community
7093.0,4388.0,Mature Epithelial_Community
7375.0,2808.0,Mature Epithelial_Community
7544.0,4490.0,Mature Epithelial_Community
6205.0,4001.0,Secretory Epithelial_Community
6924.0,6023.0,Plasma Cell Enriched_Community
8340.0,8580.0,Mature Epithelial_Community
6000.0,2173.0,Mature Epithelial_Community
6806.0,4444.0,Mature Epithelial_Community
6774.0,4648.0,Mature Epithelial_Community
6561.0,1929.0,Mature Epithelial_Community
7120.0,6657.0,Plasma Cell Enriched_Community
5699.0,461.0,Mature Epithelial_Community
8451.0,7529.0,Mature Epithelial_Community
7034.0,4107.0,CD8+ T Enriched IEL_Community
7391.0,3527.0,Mature Epithelial_Community
5434.0,2108.0,Plasma Cell Enriched_Community
1949.0,7166.0,Stroma_Community
66.0,3102.0,Smooth Muscle_Community
5593.0,540.0,CD8+ T Enriched IEL_Community
5906.0,3571.0,Plasma Cell Enriched_Community
8032.0,3519.0,Mature Epithelial_Community
5894.0,3232.0,Plasma Cell Enriched_Community
8107.0,8614.0,Mature Epithelial_Community
5579.0,1974.0,CD8+ T Enriched IEL_Community
7309.0,7008.0,Plasma Cell Enriched_Community
6999.0,4804.0,Mature Epithelial_Community
7553.0,6036.0,Mature Epithelial_Community
1836.0,7185.0,Stroma_Community
8009.0,8149.0,Innate Immune Enriched_Community
7539.0,4930.0,Innate Immune Enriched_Community
7255.0,5294.0,CD8+ T Enriched IEL_Community
7535.0,7357.0,Plasma Cell Enriched_Community
8348.0,8713.0,Mature Epithelial_Community
7619.0,6721.0,Mature Epithelial_Community
5893.0,2160.0,Innate Immune Enriched_Community
5577.0,2916.0,CD8+ T Enriched IEL_Community
7099.0,4636.0,CD8+ T Enriched IEL_Community
6696.0,1734.0,Mature Epithelial_Community
7271.0,5284.0,CD8+ T Enriched IEL_Community
7037.0,4136.0,CD8+ T Enriched IEL_Community
8195.0,8342.0,Mature Epithelial_Community
7246.0,6496.0,Plasma Cell Enriched_Community
6950.0,2697.0,Mature Epithelial_Community
7439.0,5922.0,Mature Epithelial_Community
6109.0,2847.0,CD8+ T Enriched IEL_Community
7766.0,8628.0,Mature Epithelial_Community
5191.0,956.0,Plasma Cell Enriched_Community
8212.0,7414.0,Mature Epithelial_Community
1606.0,2350.0,Stroma_Community
7595.0,3255.0,Mature Epithelial_Community
7481.0,4424.0,Mature Epithelial_Community
7882.0,5443.0,Mature Epithelial_Community
7650.0,7331.0,Mature Epithelial_Community
8329.0,8072.0,Mature Epithelial_Community
7441.0,6523.0,Plasma Cell Enriched_Community
6879.0,2854.0,Mature Epithelial_Community
6185.0,314.0,Mature Epithelial_Community
8152.0,8417.0,Mature Epithelial_Community
8757.0,7100.0,CD66+ Mature Epithelial_Community
7856.0,5251.0,Mature Epithelial_Community
6805.0,2744.0,Mature Epithelial_Community
8374.0,8034.0,Mature Epithelial_Community
7997.0,4023.0,Mature Epithelial_Community
7961.0,6899.0,Mature Epithelial_Community
6297.0,867.0,Mature Epithelial_Community
6866.0,4196.0,CD8+ T Enriched IEL_Community
7805.0,8698.0,Mature Epithelial_Community
6568.0,4813.0,Plasma Cell Enriched_Community
8905.0,8532.0,Mature Epithelial_Community
6059.0,741.0,Mature Epithelial_Community
6230.0,1709.0,Mature Epithelial_Community
8539.0,8928.0,Mature Epithelial_Community
7757.0,5055.0,Mature Epithelial_Community
7741.0,3741.0,Mature Epithelial_Community
7772.0,4321.0,Mature Epithelial_Community
6872.0,4797.0,Mature Epithelial_Community
7866.0,7915.0,Mature Epithelial_Community
7409.0,3618.0,Mature Epithelial_Community
7236.0,6175.0,CD8+ T Enriched IEL_Community
7315.0,6130.0,Plasma Cell Enriched_Community
6401.0,825.0,Mature Epithelial_Community
7316.0,3610.0,Mature Epithelial_Community
2084.0,8289.0,Stroma_Community
6479.0,393.0,Mature Epithelial_Community
5997.0,2074.0,Mature Epithelial_Community
8446.0,6782.0,Mature Epithelial_Community
7632.0,3566.0,Mature Epithelial_Community
6533.0,2036.0,Mature Epithelial_Community
7688.0,194.0,CD66+ Mature Epithelial_Community
5913.0,149.0,Mature Epithelial_Community
5085.0,641.0,Plasma Cell Enriched_Community
8292.0,4948.0,Mature Epithelial_Community
8063.0,8376.0,Mature Epithelial_Community
7007.0,5744.0,Plasma Cell Enriched_Community
6878.0,4700.0,Mature Epithelial_Community
8275.0,7507.0,Mature Epithelial_Community
8315.0,5681.0,Mature Epithelial_Community
7260.0,3970.0,Mature Epithelial_Community
7974.0,8330.0,Mature Epithelial_Community
5748.0,762.0,Innate Immune Enriched_Community
6509.0,3343.0,Mature Epithelial_Community
8604.0,6681.0,Mature Epithelial_Community
258.0,2784.0,Smooth Muscle_Community
6968.0,1959.0,Mature Epithelial_Community
7853.0,6008.0,Mature Epithelial_Community
7355.0,6661.0,Plasma Cell Enriched_Community
8766.0,7083.0,CD66+ Mature Epithelial_Community
7763.0,7805.0,Plasma Cell Enriched_Community
7014.0,3857.0,Mature Epithelial_Community
6779.0,3889.0,Mature Epithelial_Community
7633.0,6661.0,Mature Epithelial_Community
7325.0,2052.0,Mature Epithelial_Community
8085.0,7853.0,Mature Epithelial_Community
8005.0,3418.0,Mature Epithelial_Community
7617.0,3677.0,Mature Epithelial_Community
7283.0,6530.0,Plasma Cell Enriched_Community
6638.0,3079.0,Mature Epithelial_Community
6117.0,1284.0,CD8+ T Enriched IEL_Community
5970.0,2429.0,CD8+ T Enriched IEL_Community
6391.0,2169.0,Mature Epithelial_Community
7837.0,4187.0,Mature Epithelial_Community
7325.0,4408.0,Mature Epithelial_Community
7121.0,6730.0,Plasma Cell Enriched_Community
8397.0,7385.0,Mature Epithelial_Community
6891.0,6437.0,Plasma Cell Enriched_Community
7161.0,6638.0,Mature Epithelial_Community
6849.0,6089.0,Plasma Cell Enriched_Community
6771.0,5535.0,Plasma Cell Enriched_Community
8461.0,5764.0,Mature Epithelial_Community
7471.0,4101.0,Mature Epithelial_Community
7728.0,7278.0,Mature Epithelial_Community
5525.0,2859.0,CD8+ T Enriched IEL_Community
6803.0,4975.0,Plasma Cell Enriched_Community
6491.0,4428.0,Plasma Cell Enriched_Community
8475.0,6102.0,Mature Epithelial_Community
5229.0,495.0,Mature Epithelial_Community
8280.0,7208.0,Mature Epithelial_Community
7573.0,5724.0,Mature Epithelial_Community
6953.0,2233.0,Mature Epithelial_Community
6404.0,2111.0,Mature Epithelial_Community
7728.0,6935.0,CD8+ T Enriched IEL_Community
6739.0,3092.0,Mature Epithelial_Community
6646.0,3091.0,Mature Epithelial_Community
6137.0,2186.0,Mature Epithelial_Community
6437.0,2024.0,Mature Epithelial_Community
7519.0,2198.0,Mature Epithelial_Community
6027.0,3730.0,Plasma Cell Enriched_Community
6369.0,3601.0,Plasma Cell Enriched_Community
6144.0,721.0,Mature Epithelial_Community
7997.0,4609.0,Mature Epithelial_Community
4323.0,19.0,Adaptive Immune Enriched_Community
8279.0,5161.0,Mature Epithelial_Community
5945.0,340.0,Mature Epithelial_Community
5465.0,1647.0,Mature Epithelial_Community
5558.0,3574.0,Adaptive Immune Enriched_Community
5916.0,2099.0,CD8+ T Enriched IEL_Community
260.0,1294.0,Smooth Muscle_Community
8043.0,7451.0,Mature Epithelial_Community
8404.0,5178.0,Mature Epithelial_Community
8388.0,6101.0,Mature Epithelial_Community
7125.0,4171.0,CD8+ T Enriched IEL_Community
7701.0,8333.0,Mature Epithelial_Community
7049.0,2338.0,Mature Epithelial_Community
6387.0,358.0,Mature Epithelial_Community
8058.0,6284.0,Mature Epithelial_Community
6629.0,4331.0,Mature Epithelial_Community
8483.0,6663.0,Mature Epithelial_Community
8423.0,8420.0,Mature Epithelial_Community
7499.0,7887.0,Mature Epithelial_Community
7662.0,6061.0,Mature Epithelial_Community
8097.0,5826.0,Mature Epithelial_Community
8164.0,5239.0,Mature Epithelial_Community
7620.0,3578.0,Mature Epithelial_Community
6713.0,1449.0,Mature Epithelial_Community
6854.0,4408.0,Mature Epithelial_Community
6963.0,5576.0,Plasma Cell Enriched_Community
8434.0,6071.0,Mature Epithelial_Community
6327.0,1740.0,Mature Epithelial_Community
6188.0,3669.0,Plasma Cell Enriched_Community
5663.0,2423.0,Plasma Cell Enriched_Community
5553.0,10.0,Innate Immune Enriched_Community
5830.0,144.0,Mature Epithelial_Community
7690.0,6016.0,Mature Epithelial_Community
6453.0,2010.0,Mature Epithelial_Community
7173.0,3053.0,Mature Epithelial_Community
7530.0,4865.0,Mature Epithelial_Community
5899.0,2123.0,Plasma Cell Enriched_Community
8209.0,7529.0,Mature Epithelial_Community
7064.0,6340.0,Plasma Cell Enriched_Community
5237.0,485.0,Plasma Cell Enriched_Community
6144.0,1731.0,Mature Epithelial_Community
8054.0,3583.0,Mature Epithelial_Community
7559.0,7334.0,Plasma Cell Enriched_Community
5346.0,2640.0,Plasma Cell Enriched_Community
6176.0,332.0,Mature Epithelial_Community
7826.0,3382.0,Mature Epithelial_Community
8095.0,5224.0,Mature Epithelial_Community
7440.0,5641.0,Mature Epithelial_Community
7847.0,5716.0,Mature Epithelial_Community
5767.0,3979.0,Adaptive Immune Enriched_Community
7860.0,8541.0,Mature Epithelial_Community
8186.0,4711.0,Mature Epithelial_Community
8216.0,5034.0,Mature Epithelial_Community
6887.0,5988.0,Plasma Cell Enriched_Community
8076.0,5822.0,Mature Epithelial_Community
8109.0,4939.0,Mature Epithelial_Community
8480.0,8405.0,Mature Epithelial_Community
5856.0,599.0,Mature Epithelial_Community
6331.0,1117.0,Mature Epithelial_Community
8319.0,8051.0,Mature Epithelial_Community
6504.0,3139.0,Innate Immune Enriched_Community
6525.0,999.0,Mature Epithelial_Community
8467.0,8334.0,Mature Epithelial_Community
7443.0,4751.0,CD8+ T Enriched IEL_Community
7986.0,5702.0,Mature Epithelial_Community
8231.0,4844.0,Mature Epithelial_Community
8167.0,4695.0,Mature Epithelial_Community
7102.0,4148.0,CD8+ T Enriched IEL_Community
8460.0,6813.0,Mature Epithelial_Community
6112.0,1871.0,CD8+ T Enriched IEL_Community
7032.0,3532.0,Mature Epithelial_Community
6022.0,2163.0,Mature Epithelial_Community
7745.0,3758.0,Mature Epithelial_Community
7267.0,7145.0,Plasma Cell Enriched_Community
8174.0,8421.0,Mature Epithelial_Community
8197.0,7672.0,Mature Epithelial_Community
7571.0,8771.0,Plasma Cell Enriched_Community
8040.0,6466.0,Mature Epithelial_Community
7701.0,6057.0,Mature Epithelial_Community
8079.0,7132.0,Mature Epithelial_Community
8171.0,4605.0,Mature Epithelial_Community
7739.0,4133.0,Mature Epithelial_Community
7500.0,4428.0,Mature Epithelial_Community
8712.0,7545.0,Mature Epithelial_Community
8613.0,8038.0,Mature Epithelial_Community
6161.0,980.0,Mature Epithelial_Community
6121.0,3417.0,Plasma Cell Enriched_Community
7810.0,4245.0,Mature Epithelial_Community
6813.0,614.0,CD66+ Mature Epithelial_Community
6351.0,250.0,CD8+ T Enriched IEL_Community
8563.0,8825.0,Mature Epithelial_Community
8827.0,7265.0,Mature Epithelial_Community
6916.0,1720.0,Mature Epithelial_Community
7259.0,4082.0,Mature Epithelial_Community
721.0,2450.0,Smooth Muscle_Community
5773.0,3635.0,Secretory Epithelial_Community
5294.0,1443.0,Plasma Cell Enriched_Community
7082.0,6895.0,Plasma Cell Enriched_Community
5709.0,4144.0,Adaptive Immune Enriched_Community
8238.0,1256.0,Mature Epithelial_Community
4363.0,5009.0,Stroma_Community
4582.0,198.0,Adaptive Immune Enriched_Community
7201.0,7202.0,Plasma Cell Enriched_Community
8003.0,6718.0,Mature Epithelial_Community
1074.0,8887.0,Stroma_Community
6222.0,4419.0,Plasma Cell Enriched_Community
5914.0,4608.0,Adaptive Immune Enriched_Community
1686.0,1955.0,Stroma_Community
7243.0,8432.0,Plasma Cell Enriched_Community
6179.0,4808.0,Adaptive Immune Enriched_Community
6644.0,5027.0,Plasma Cell Enriched_Community
5893.0,2631.0,Secretory Epithelial_Community
6299.0,5150.0,Adaptive Immune Enriched_Community
6002.0,322.0,Mature Epithelial_Community
8406.0,5874.0,Mature Epithelial_Community
7252.0,5482.0,Secretory Epithelial_Community
5994.0,4187.0,Plasma Cell Enriched_Community
7835.0,8721.0,Mature Epithelial_Community
5663.0,3716.0,Adaptive Immune Enriched_Community
7283.0,8857.0,Secretory Epithelial_Community
5068.0,1919.0,Plasma Cell Enriched_Community
7130.0,9025.0,Adaptive Immune Enriched_Community
8356.0,8675.0,Mature Epithelial_Community
5080.0,2219.0,Adaptive Immune Enriched_Community
6240.0,4434.0,Plasma Cell Enriched_Community
8524.0,7038.0,Mature Epithelial_Community
5916.0,4461.0,Adaptive Immune Enriched_Community
6339.0,2110.0,Mature Epithelial_Community
5526.0,1958.0,CD8+ T Enriched IEL_Community
6558.0,3899.0,Plasma Cell Enriched_Community
4742.0,1006.0,Adaptive Immune Enriched_Community
7789.0,3396.0,Mature Epithelial_Community
5495.0,2289.0,Plasma Cell Enriched_Community
5053.0,1882.0,Plasma Cell Enriched_Community
5721.0,3707.0,Adaptive Immune Enriched_Community
4986.0,2055.0,Adaptive Immune Enriched_Community
6577.0,4662.0,CD8+ T Enriched IEL_Community
5019.0,1198.0,Plasma Cell Enriched_Community
6224.0,4731.0,Adaptive Immune Enriched_Community
5204.0,2636.0,Adaptive Immune Enriched_Community
7415.0,7494.0,Mature Epithelial_Community
7231.0,7758.0,Plasma Cell Enriched_Community
8779.0,7584.0,Mature Epithelial_Community
6722.0,5877.0,Plasma Cell Enriched_Community
6524.0,5549.0,Adaptive Immune Enriched_Community
5215.0,159.0,Innate Immune Enriched_Community
6389.0,4119.0,Plasma Cell Enriched_Community
7306.0,8874.0,Plasma Cell Enriched_Community
6950.0,4300.0,Mature Epithelial_Community
8854.0,8675.0,Mature Epithelial_Community
4697.0,71.0,Plasma Cell Enriched_Community
4812.0,623.0,Plasma Cell Enriched_Community
6020.0,4140.0,Plasma Cell Enriched_Community
3342.0,3595.0,Stroma_Community
6431.0,4770.0,CD8+ T Enriched IEL_Community
6377.0,4683.0,Plasma Cell Enriched_Community
5827.0,4169.0,Secretory Epithelial_Community
4935.0,868.0,Plasma Cell Enriched_Community
4816.0,1545.0,Adaptive Immune Enriched_Community
6716.0,5860.0,Plasma Cell Enriched_Community
5930.0,2665.0,CD8+ T Enriched IEL_Community
5347.0,3042.0,Adaptive Immune Enriched_Community
5418.0,1703.0,Mature Epithelial_Community
5997.0,291.0,Mature Epithelial_Community
6256.0,5218.0,Adaptive Immune Enriched_Community
5707.0,3722.0,Adaptive Immune Enriched_Community
6001.0,68.0,Mature Epithelial_Community
6588.0,3631.0,Innate Immune Enriched_Community
7260.0,4247.0,Mature Epithelial_Community
7643.0,3617.0,Mature Epithelial_Community
6927.0,7387.0,Adaptive Immune Enriched_Community
7044.0,5592.0,Plasma Cell Enriched_Community
6447.0,4854.0,Plasma Cell Enriched_Community
7042.0,4540.0,Mature Epithelial_Community
5182.0,1117.0,Plasma Cell Enriched_Community
5586.0,486.0,Mature Epithelial_Community
5446.0,2358.0,Plasma Cell Enriched_Community
6150.0,5035.0,Adaptive Immune Enriched_Community
6933.0,6404.0,Plasma Cell Enriched_Community
7145.0,2675.0,CD8+ T Enriched IEL_Community
6641.0,5458.0,Plasma Cell Enriched_Community
5158.0,2345.0,Adaptive Immune Enriched_Community
6681.0,5549.0,Plasma Cell Enriched_Community
5449.0,3334.0,Adaptive Immune Enriched_Community
4535.0,426.0,Adaptive Immune Enriched_Community
1019.0,456.0,Stroma_Community
7244.0,7877.0,Plasma Cell Enriched_Community
7264.0,5493.0,Secretory Epithelial_Community
7092.0,8847.0,Adaptive Immune Enriched_Community
5585.0,3557.0,Adaptive Immune Enriched_Community
6497.0,5202.0,Secretory Epithelial_Community
6527.0,3381.0,Mature Epithelial_Community
4901.0,1698.0,Adaptive Immune Enriched_Community
6943.0,6262.0,Plasma Cell Enriched_Community
7015.0,6804.0,Plasma Cell Enriched_Community
6298.0,4790.0,Adaptive Immune Enriched_Community
5310.0,2734.0,Adaptive Immune Enriched_Community
5893.0,3952.0,Plasma Cell Enriched_Community
5706.0,3804.0,Adaptive Immune Enriched_Community
6665.0,4577.0,Plasma Cell Enriched_Community
5844.0,1684.0,Mature Epithelial_Community
6588.0,6468.0,Adaptive Immune Enriched_Community
3790.0,3683.0,Stroma_Community
6149.0,4417.0,Plasma Cell Enriched_Community
7816.0,8701.0,Mature Epithelial_Community
5760.0,3651.0,Secretory Epithelial_Community
7283.0,5490.0,Secretory Epithelial_Community
8118.0,8414.0,Mature Epithelial_Community
4799.0,1070.0,Plasma Cell Enriched_Community
6733.0,6686.0,Adaptive Immune Enriched_Community
7481.0,8240.0,CD8+ T Enriched IEL_Community
4752.0,632.0,Plasma Cell Enriched_Community
6948.0,7738.0,Adaptive Immune Enriched_Community
5093.0,2092.0,Secretory Epithelial_Community
5810.0,3098.0,Plasma Cell Enriched_Community
6215.0,4557.0,Plasma Cell Enriched_Community
7050.0,6348.0,Plasma Cell Enriched_Community
6941.0,3737.0,Mature Epithelial_Community
5074.0,1975.0,Plasma Cell Enriched_Community
6352.0,5053.0,Adaptive Immune Enriched_Community
6276.0,4454.0,Plasma Cell Enriched_Community
7647.0,6040.0,Mature Epithelial_Community
7642.0,7899.0,Mature Epithelial_Community
4858.0,1447.0,Adaptive Immune Enriched_Community
4441.0,86.0,Adaptive Immune Enriched_Community
4700.0,470.0,Plasma Cell Enriched_Community
6281.0,4958.0,Adaptive Immune Enriched_Community
5198.0,2266.0,Plasma Cell Enriched_Community
7354.0,7405.0,Plasma Cell Enriched_Community
5774.0,4024.0,Adaptive Immune Enriched_Community
4683.0,86.0,Plasma Cell Enriched_Community
6599.0,6428.0,Adaptive Immune Enriched_Community
4915.0,637.0,Plasma Cell Enriched_Community
6529.0,5571.0,Adaptive Immune Enriched_Community
5948.0,4357.0,Secretory Epithelial_Community
6523.0,1918.0,Mature Epithelial_Community
4768.0,1010.0,Plasma Cell Enriched_Community
6259.0,4284.0,Plasma Cell Enriched_Community
6617.0,5870.0,Adaptive Immune Enriched_Community
1325.0,1576.0,Stroma_Community
6789.0,3572.0,Innate Immune Enriched_Community
7019.0,7857.0,Secretory Epithelial_Community
4804.0,575.0,Plasma Cell Enriched_Community
5859.0,3625.0,Secretory Epithelial_Community
5520.0,1615.0,Mature Epithelial_Community
7286.0,6509.0,Plasma Cell Enriched_Community
5534.0,3573.0,Adaptive Immune Enriched_Community
6517.0,6264.0,Adaptive Immune Enriched_Community
4739.0,906.0,Plasma Cell Enriched_Community
6520.0,1939.0,Mature Epithelial_Community
3119.0,6047.0,Stroma_Community
5535.0,316.0,Mature Epithelial_Community
6633.0,6479.0,Adaptive Immune Enriched_Community
4459.0,250.0,Adaptive Immune Enriched_Community
6405.0,4703.0,Adaptive Immune Enriched_Community
7893.0,3537.0,Mature Epithelial_Community
5436.0,3070.0,Adaptive Immune Enriched_Community
5529.0,3075.0,Secretory Epithelial_Community
6176.0,4570.0,Plasma Cell Enriched_Community
6809.0,7062.0,Adaptive Immune Enriched_Community
6030.0,4689.0,Adaptive Immune Enriched_Community
8430.0,8958.0,Mature Epithelial_Community
5646.0,4027.0,Adaptive Immune Enriched_Community
6263.0,4754.0,Adaptive Immune Enriched_Community
6593.0,5931.0,Adaptive Immune Enriched_Community
5976.0,4689.0,Adaptive Immune Enriched_Community
6555.0,5848.0,Adaptive Immune Enriched_Community
6515.0,1902.0,Mature Epithelial_Community
7232.0,8949.0,Secretory Epithelial_Community
5154.0,2595.0,Adaptive Immune Enriched_Community
5957.0,4012.0,Plasma Cell Enriched_Community
6315.0,5184.0,Adaptive Immune Enriched_Community
7222.0,8953.0,Adaptive Immune Enriched_Community
5749.0,4325.0,Adaptive Immune Enriched_Community
6609.0,6132.0,Adaptive Immune Enriched_Community
5726.0,3236.0,Plasma Cell Enriched_Community
6662.0,3895.0,Mature Epithelial_Community
6774.0,6535.0,Plasma Cell Enriched_Community
4601.0,429.0,Adaptive Immune Enriched_Community
5529.0,2805.0,CD8+ T Enriched IEL_Community
8399.0,8060.0,Mature Epithelial_Community
4987.0,2074.0,Adaptive Immune Enriched_Community
6081.0,4775.0,Adaptive Immune Enriched_Community
6221.0,4710.0,Adaptive Immune Enriched_Community
6645.0,5993.0,Adaptive Immune Enriched_Community
5888.0,4593.0,Adaptive Immune Enriched_Community
6660.0,5043.0,Plasma Cell Enriched_Community
5626.0,3418.0,Plasma Cell Enriched_Community
3014.0,1761.0,Stroma_Community
4861.0,1376.0,Adaptive Immune Enriched_Community
6666.0,6570.0,Adaptive Immune Enriched_Community
6824.0,3054.0,Mature Epithelial_Community
4627.0,411.0,Plasma Cell Enriched_Community
5495.0,2982.0,CD8+ T Enriched IEL_Community
6563.0,5977.0,Adaptive Immune Enriched_Community
6939.0,5551.0,Plasma Cell Enriched_Community
6663.0,5643.0,Plasma Cell Enriched_Community
5340.0,3063.0,Adaptive Immune Enriched_Community
6401.0,5614.0,Adaptive Immune Enriched_Community
4807.0,1322.0,Follicle_Community
8334.0,6732.0,Mature Epithelial_Community
5298.0,2857.0,Adaptive Immune Enriched_Community
6545.0,6250.0,Adaptive Immune Enriched_Community
4739.0,674.0,Plasma Cell Enriched_Community
4993.0,1221.0,Plasma Cell Enriched_Community
5432.0,3353.0,Adaptive Immune Enriched_Community
5799.0,3877.0,Adaptive Immune Enriched_Community
5562.0,2272.0,Plasma Cell Enriched_Community
6134.0,5035.0,Adaptive Immune Enriched_Community
5992.0,4705.0,Adaptive Immune Enriched_Community
5188.0,1948.0,Plasma Cell Enriched_Community
6806.0,5449.0,Plasma Cell Enriched_Community
5080.0,2286.0,Adaptive Immune Enriched_Community
4824.0,1159.0,Adaptive Immune Enriched_Community
5396.0,1992.0,Plasma Cell Enriched_Community
5193.0,1695.0,Plasma Cell Enriched_Community
7202.0,7737.0,Plasma Cell Enriched_Community
4975.0,1015.0,Plasma Cell Enriched_Community
4961.0,1457.0,Adaptive Immune Enriched_Community
6093.0,4756.0,Adaptive Immune Enriched_Community
5760.0,3348.0,Plasma Cell Enriched_Community
5994.0,4632.0,Adaptive Immune Enriched_Community
2234.0,2543.0,Stroma_Community
5127.0,1928.0,Plasma Cell Enriched_Community
6751.0,6855.0,Adaptive Immune Enriched_Community
6520.0,5979.0,Adaptive Immune Enriched_Community
6830.0,6542.0,Plasma Cell Enriched_Community
8407.0,5146.0,Mature Epithelial_Community
7179.0,7374.0,Secretory Epithelial_Community
7032.0,5601.0,Plasma Cell Enriched_Community
7858.0,3640.0,Mature Epithelial_Community
7863.0,4053.0,Mature Epithelial_Community
6241.0,1840.0,CD8+ T Enriched IEL_Community
7837.0,5303.0,Mature Epithelial_Community
6944.0,7058.0,Plasma Cell Enriched_Community
5582.0,3419.0,Adaptive Immune Enriched_Community
7384.0,8217.0,Plasma Cell Enriched_Community
5566.0,3490.0,Adaptive Immune Enriched_Community
6646.0,6334.0,Adaptive Immune Enriched_Community
4640.0,903.0,Adaptive Immune Enriched_Community
7077.0,8253.0,Adaptive Immune Enriched_Community
5384.0,3208.0,Adaptive Immune Enriched_Community
6446.0,5258.0,Adaptive Immune Enriched_Community
6254.0,4569.0,Plasma Cell Enriched_Community
6036.0,4719.0,Adaptive Immune Enriched_Community
6892.0,6121.0,Plasma Cell Enriched_Community
6774.0,6257.0,Plasma Cell Enriched_Community
4841.0,1650.0,Adaptive Immune Enriched_Community
5702.0,3868.0,Adaptive Immune Enriched_Community
6519.0,4984.0,Plasma Cell Enriched_Community
5053.0,2157.0,Adaptive Immune Enriched_Community
5606.0,3203.0,Secretory Epithelial_Community
4701.0,637.0,Plasma Cell Enriched_Community
6264.0,5177.0,Adaptive Immune Enriched_Community
2735.0,4933.0,Stroma_Community
6855.0,2264.0,Mature Epithelial_Community
6529.0,5820.0,Adaptive Immune Enriched_Community
6430.0,4784.0,CD8+ T Enriched IEL_Community
5717.0,3864.0,Adaptive Immune Enriched_Community
8462.0,8360.0,Mature Epithelial_Community
5745.0,3974.0,Adaptive Immune Enriched_Community
6665.0,5197.0,Secretory Epithelial_Community
